"CUSTOMER_ID";"CUSTOMER_LASTNAME";"CUSTOMER_FIRSTNAME";"CUSTOMER_SEX";"CUSTOMER_BIRTHDAY";"CUSTOMER_COUNTRY";"CUSTOMER_REGION";"CUSTOMER_REGIONNAME";"CUSTOMER_POSTCODE";"CUSTOMER_CITY";"CUSTOMER_STREET";"CUSTOMER_HOUSENUMBER";"CUSTOMER_LATITUDE";"CUSTOMER_LONGITUDE";"CUSTOMER_EMAIL";"CUSTOMER_PHONE"
C_000017275;Vagt;Viggo;m;"1991-04-25";Germany;NI;Niedersachsen;"49835";Wietmarschen;Urbrecherweg;"16";"52.5172553";"7.1452001";viggo.vagt@email.com;+49965972562
C_000002120;Lausen;Matti;m;"1966-03-15";Austria;W;Wien;"1220";Wien;Siebenbürgerstraße;"112";"48.2417167";"16.4500843";matti.lausen@email.com;+4350596632
C_000000841;Gerards;Paula;f;"1965-06-05";Switzerland;NE;Neuenburg;"2103";Noiraigue;Rue du Pont;"7";"46.9566361";"6.7253493";paula.gerards@email.com;+41904549755
C_000008043;Broich;Clara;f;"1989-02-04";Germany;BW;Baden-Württemberg;"73773";Aichelberg;Landhausstr.;"10";"48.7849396";"9.392590145384615";clara.broich@email.com;+49134517411
C_000002131;Milewski;Marten;m;"1968-09-12";Austria;W;Wien;"1030";Wien;Jacquingasse;"21";"48.1928714";"16.3851067";marten.milewski@email.com;+43355287002
C_000000853;Taube;Lilo;f;"1946-08-07";Switzerland;BE;Bern;"3011";Bern;Bubenbergplatz;"8";"46.9474687";"7.4382681";lilo.taube@email.com;+41653717182
C_000008834;Heyne;Giovannina;f;"1997-11-02";Austria;W;Wien;"1220";Wien;Hyazinthengasse;"28";"48.2295475";"16.4637584";giovannina.heyne@email.com;+43753964619
C_000000856;Fehse;Dominik;m;"1980-02-22";Switzerland;LU;Luzern;"6354";Vitznau;Seestrasse;"44.1";"47.0125494";"8.4824728";dominik.fehse@email.com;+41923490699
C_000017529;Hillmer;Kürşat;m;"1957-11-03";Germany;NI;Niedersachsen;"49824";Emlichheim;Nachtigallenweg;"11";"52.6106136";"6.8507266";kürşat.hillmer@email.com;+49794979562
C_000008144;Köhler;Benjamin;m;"1991-02-08";Germany;BW;Baden-Württemberg;"73773";Aichschieß;Rechbergweg;"25";"48.7470866";"9.3949319";benjamin.köhler@email.com;+49592138177
C_000000859;Moos;Joan;m;"1969-10-20";Switzerland;BL;Basel-Landschaft;"4458";Eptingen;Läufelfingerstrasse;"28";"47.3846549";"7.8252683";joan.moos@email.com;+41807031255
C_000000861;Kaindl;Janne;m;"1966-06-30";Switzerland;AG;Aargau;"5325";Leibstadt;Hintere Brüehhalde;"250";"47.5828811";"8.1681333";janne.kaindl@email.com;+41810650044
C_000002145;Göb;Maeve;f;"1951-06-01";Austria;W;Wien;"1060";Wien;Kopernikusgasse;"4";"48.1968639";"16.3529595";maeve.göb@email.com;+43205056555
C_000008841;Theiß;Emma;f;"1948-12-22";Austria;W;Wien;"1160";Wien;Weinheimergasse;"16";"48.2145185";"16.3107955";emma.theiß@email.com;+43438718540
C_000000862;Weber;Lukas;m;"1963-10-06";Switzerland;BE;Bern;"3773";Matten (St. Stephan);Lenkstrasse;"121a";"46.4989924";"7.4193913";lukas.weber@email.com;+4130031144
C_000002229;Gassen;David;m;"1986-07-04";Austria;W;Wien;"1120";Wien;Wolfganggasse;"7";"48.1840942";"16.3416016";david.gassen@email.com;+43724535953
C_000000871;Limbach;William;m;"1941-11-20";Switzerland;BL;Basel-Landschaft;"4107";Ettingen;Eigenweg;"26";"47.4851582";"7.5533293";william.limbach@email.com;+41429622442
C_000000016;Gauss;Domenico;m;"1980-05-30";Germany;NW;Nordrhein-Westfalen;"50126";Bergheim;Moosweg;"1";"50.9736643";"6.6833771";domenico.gauss@email.com;+49347659802
C_000017581;Junge;Ilona;f;"1957-12-08";Germany;NI;Niedersachsen;"49835";Wietmarschen;Hüberskamp;"9";"52.4887735";"7.2265205";ilona.junge@email.com;+4940063814
C_000000872;Rappl;Giuliana;f;"1982-10-05";Switzerland;FR;Freiburg;"1681";Billens;Route de l'Eglise;"18";"46.6921532";"6.9005966";giuliana.rappl@email.com;+41701282578
C_000005218;Vogeler;Seydi;m;"1976-05-26";Germany;HE;Hessen;"60329";Frankfurt am Main;Mainzer Landstraße;"33";"50.110713";"8.665853";seydi.vogeler@email.com;+4960131905
C_000000873;Scherzer;Ben;m;"1974-07-11";Switzerland;AG;Aargau;"5722";Gränichen;Schützenweg;"19a";"47.3551869";"8.1041079";ben.scherzer@email.com;+41446798491
C_000002236;Grünhagen;Jane;f;"1940-05-14";Austria;W;Wien;"1210";Wien;Herrenholzgasse;"40";"48.2994947";"16.4203141";jane.grünhagen@email.com;+4385468888
C_000000876;Kasten;Nisa;f;"1995-08-04";Switzerland;BS;Basel-Stadt;"4052";Basel;Walkeweg;"80";"47.5398307";"7.6142502";nisa.kasten@email.com;+4139463108
C_000018229;Burgard;Petrovna;f;"1945-06-20";Germany;NI;Niedersachsen;"49835";Wietmarschen;Westfalenstraße;"28";"52.5098809";"7.224627";petrovna.burgard@email.com;+49374838939
C_000000046;Hansch;Smilla;f;"1991-10-16";Germany;NW;Nordrhein-Westfalen;"52134";Herzogenrath;Further Straße;"6";"50.8630144";"6.0971579";smilla.hansch@email.com;+49775584335
C_000002291;Stolzenburg;Insa;f;"1953-04-12";Austria;W;Wien;"1110";Wien;Haidebrücke;"1120";"48.1686275";"16.4580432";insa.stolzenburg@email.com;+43615642996
C_000000878;Hüttmann;Eda;f;"1971-12-20";Switzerland;BL;Basel-Landschaft;"4225";Brislach;Rüttiweg;"2a";"47.4169625";"7.5471571";eda.hüttmann@email.com;+41853897571
C_000000880;Nagl;Levante;m;"1965-10-27";Switzerland;GR;Graubünden;"6535";Roveredo GR;Sentee de Val;"6";"46.2410746";"9.1286176";levante.nagl@email.com;+4176139660
C_000000881;Köpcke;Freya;f;"1965-05-17";Switzerland;BL;Basel-Landschaft;"4133";Pratteln;St. Albanstrasse;"6a";"47.5203331";"7.6890188";freya.köpcke@email.com;+41472026763
C_000008237;Heinle;Niklas;m;"1971-04-06";Germany;BW;Baden-Württemberg;"73773";Schanbach;Silcherstr.;"22";"48.75963325";"9.372121457935016";niklas.heinle@email.com;+49921750523
C_000000885;Becker;Melina;f;"1993-01-31";Switzerland;AG;Aargau;"5614";Sarmenstorf;Rosenweg;"1";"47.3085259";"8.251555";melina.becker@email.com;+41680246134
C_000008374;Smit;Medin;m;"1985-02-28";Germany;BW;Baden-Württemberg;"73773";Aichelberg;Kelterstr.;"25";"48.77950655";"9.394992683069463";medin.smit@email.com;+49213257584
C_000002311;Kneip;Letizia;f;"1984-01-26";Austria;W;Wien;"1180";Wien;Bastiengasse;"6";"48.2334715";"16.3270009";letizia.kneip@email.com;+43151695367
C_000000886;Topal;Eylül;f;"1970-02-22";Switzerland;GL;Glarus;"8765";Engi;Sernftalstrasse;"709";"46.9747166";"9.1590454";eylül.topal@email.com;+41389437446
C_000018742;Henzel;Rijad;m;"1979-01-15";Germany;NI;Niedersachsen;"48465";Isterberg;Bahnhofstraße;"7";"52.3637805";"7.1582331";rijad.henzel@email.com;+49327477031
C_000005234;Recknagel;Maria;f;"1965-01-04";Germany;HE;Hessen;"65929";Frankfurt am Main;Leverkuser Straße;"19";"50.1006795";"8.5427376";maria.recknagel@email.com;+49746979761
C_000000889;Manz;Xavier;m;"1976-07-03";Switzerland;BE;Bern;"3600";Thun;Untere Wart;"56";"46.7515161";"7.6424229";xavier.manz@email.com;+41827640281
C_000000890;Beutner;Josefine;f;"1976-08-25";Switzerland;FR;Freiburg;"1791";Courtaman;Route de la Motta;"74";"46.86818";"7.1323949";josefine.beutner@email.com;+41397033411
C_000000053;Diesing;Max;m;"1941-02-07";Germany;NW;Nordrhein-Westfalen;"40472";Ratingen;Am Kockshof;"41";"51.2905122";"6.9263875";max.diesing@email.com;+49841873122
C_000000893;Hoang;Gianna;f;"1976-05-22";Switzerland;AG;Aargau;"4315";Zuzgen;Langacker;"10";"47.526567";"7.8921262";gianna.hoang@email.com;+41662740874
C_000000897;Buchmann;Miley;f;"1957-04-21";Switzerland;BL;Basel-Landschaft;"4153";Reinach BL;Juraweg;"15";"47.4918645";"7.5912648";miley.buchmann@email.com;+41630626030
C_000002327;Derks;Hennes;m;"1996-06-07";Austria;W;Wien;"1140";Wien;Andayweg;"4";"48.214651";"16.2736057";hennes.derks@email.com;+43105956996
C_000019452;Bennemann;Boutaina;f;"1957-04-01";Germany;NI;Niedersachsen;"49843";Uelsen;Feriengeb. Am Waldbad;"57";"52.4884821";"6.8766427";boutaina.bennemann@email.com;+49102870433
C_000008854;Rohde;Liv;f;"1997-10-31";Austria;W;Wien;"1140";Wien;Hans-Muhr-Promenade;"16";"48.205109";"16.2386817";liv.rohde@email.com;+4355536815
C_000000899;Blechschmidt;Malik;m;"1995-04-15";Switzerland;GR;Graubünden;"7440";Andeer;Veia da Runcs;"119b";"46.6000732";"9.4233853";malik.blechschmidt@email.com;+41260289659
C_000008451;Steuernagel;Carl;m;"1975-03-13";Germany;BW;Baden-Württemberg;"73773";Aichelberg;Landhausstr.;"39";"48.783997850000006";"9.39071216316767";carl.steuernagel@email.com;+49174289452
C_000001009;Freiberg;Pilar;f;"2002-05-05";Switzerland;AG;Aargau;"5610";Wohlen AG;Luegisland;"6";"47.3497179";"8.2889845";pilar.freiberg@email.com;+41580603041
C_000001010;Spreng;Elissah;f;"1987-09-08";Switzerland;AG;Aargau;"5034";Suhr;Fliederweg;"11.1";"47.3842307";"8.0635294";elissah.spreng@email.com;+4180637435
C_000009691;Pitz;Lasse;m;"1957-08-23";Germany;BY;Bayern;"80331";München;Isartor;"3";"48.1347751";"11.583935";lasse.pitz@email.com;+49694856490
C_000002543;Burkhardt;Nur;f;"1980-01-09";Austria;W;Wien;"1190";Wien;Hans-Richter-Gasse;"4";"48.2376801";"16.339485";nur.burkhardt@email.com;+43321236946
C_000001017;Schaller;Alissa;f;"1977-04-03";Switzerland;BE;Bern;"3252";Worben;Binnenweg;"6";"47.1047945";"7.2995508";alissa.schaller@email.com;+41397977849
C_000010003;Stieler;Mohamed;m;"1942-11-23";Germany;BY;Bayern;"81669";München;RosenheimerPlatz;"4";"48.1292331";"11.5932968";mohamed.stieler@email.com;+49108727100
C_000000137;Hansel;Antonia;f;"1955-06-06";Germany;NW;Nordrhein-Westfalen;"47608";Geldern;Heinrich-Heine-Straße;"7";"51.5256843";"6.3396419";antonia.hansel@email.com;+49208270452
C_000001022;Redecker;Greta;f;"1963-12-09";Switzerland;GR;Graubünden;"7516";Maloja;Strada Cantonale;"364";"46.4033112";"9.6957209";greta.redecker@email.com;+4121923461
C_000005537;Gruß;Chayma;f;"1998-10-21";Germany;HE;Hessen;"65933";Frankfurt am Main;Wilhelmshavener Straße;"48";"50.102091";"8.6036377";chayma.gruß@email.com;+49217840807
C_000021335;Biehler;Viggo;m;"1959-04-23";Germany;NI;Niedersachsen;"49835";Wietmarschen;Starenweg;"7";"52.4987266";"7.2137696";viggo.biehler@email.com;+49826593191
C_000001023;Gehling;Lieselotte;f;"1940-11-19";Switzerland;AG;Aargau;"5304";Endingen;Hirschengasse;"6";"47.5380615";"8.2894283";lieselotte.gehling@email.com;+41287338849
C_000029170;Thomas;Mufid;m;"1953-07-13";Germany;BY;Bayern;"90473";Nürnberg;Hirschberger Str.;"31";"49.407259";"11.145235";mufid.thomas@email.com;+49505682720
C_000001628;Wittek;Charline;f;"1991-05-27";Switzerland;AG;Aargau;"8962";Bergdietikon;Oberer Schönenberg;"80.4";"47.3866198";"8.3675488";charline.wittek@email.com;+41235925495
C_000010071;Asal;Antonio;m;"1970-03-10";Austria;W;Wien;"1100";Wien;Troststraße;"86";"48.1711593";"16.3585597";antonio.asal@email.com;+4378387374
C_000001427;Hahn;Leticia;f;"1955-06-13";Germany;BE;Berlin;"13591";Berlin;Nennhauser Damm;"128 E";"52.5293181";"13.1334477";leticia.hahn@email.com;+49103074425
C_000000488;Hornstein;Finn;m;"1979-09-20";Germany;NW;Nordrhein-Westfalen;"41747";Viersen;Pestalozziweg;"1";"51.240452";"6.4017085";finn.hornstein@email.com;+49230594327
C_000001853;Resch;Leandro;m;"1997-01-27";Germany;NW;Nordrhein-Westfalen;"47551";Bedburg-Hau;Am Högthof;"2";"51.7720453";"6.200886";leandro.resch@email.com;+49159085036
C_000001027;Wiehe;Jan;m;"1956-07-15";Austria;W;Wien;"1160";Wien;Maroltingergasse;"72";"48.2110756";"16.3059218";jan.wiehe@email.com;+43463290606
C_000007639;Thompson;Emirhan;m;"2001-10-13";Austria;W;Wien;"1180";Wien;Pötzleinsdorfer Höhe;"41B";"48.2469015";"16.2994709";emirhan.thompson@email.com;+43167840677
C_000003611;Bultmann;Jona;m;"1940-05-06";Austria;W;Wien;"1180";Wien;Pötzleinsdorfer Straße;"43";"48.2402024";"16.3131546";jona.bultmann@email.com;+43864230575
C_000000772;Krüger;Liam;m;"1984-11-20";Austria;W;Wien;"1190";Wien;Aslangasse;"6";"48.2519484";"16.3397166";liam.krüger@email.com;+43263834465
C_000001571;Waßmuth;Helena;f;"1949-04-17";Germany;NW;Nordrhein-Westfalen;"40721";Hilden;Mühlenstraße;"23";"51.1702421";"6.9391758";helena.waßmuth@email.com;+49105277859
C_000041527;Raible;Len;m;"1975-05-01";Germany;NI;Niedersachsen;"49843";Uelsen;Geteloer Straße;"10";"52.494709";"6.8662405";len.raible@email.com;+49595055491
C_000001527;Daun;Karl;m;"1981-08-17";Switzerland;GL;Glarus;"8773";Haslen GL;Mittlere Allmeind;"9";"46.9826991";"9.0599338";karl.daun@email.com;+41305179011
C_000001450;Löhmann;Marie;f;"1962-05-29";Germany;BE;Berlin;"12305";Berlin;Potsdamer Straße;"8 A";"52.4051212";"13.410871";marie.löhmann@email.com;+49726316149
C_000016751;Haslbeck;Elena;f;"1968-02-15";Germany;HH;Hamburg;"21079";Hamburg;Großmoordamm;"181";"53.4488356";"10.0170918";elena.haslbeck@email.com;+4976209525
C_000000121;Hirche;Sophia;f;"1949-08-12";Switzerland;GR;Graubünden;"7015";Tamins;Forellenweg;"10";"46.8288459";"9.4111233";sophia.hirche@email.com;+41564767189
C_000017408;Stüve;Amelie;f;"1985-08-15";Germany;HH;Hamburg;"21037";Hamburg;KirchwerderLandweg;"182";"53.449394";"10.180484";amelie.stüve@email.com;+49270351466
C_000000132;Rotermund;Faris;m;"1996-11-02";Switzerland;BE;Bern;"3624";Schwendibach;Stockhornweg;"50a";"46.7755246";"7.6644178";faris.rotermund@email.com;+41961401991
C_000000215;Friedrich;Charlotte;f;"1997-03-10";Germany;SN;Sachsen;"9249";Taura b. Burgstädt;Köthensdorfer Straße;"7";"50.9171696";"12.8457784";charlotte.friedrich@email.com;+4946454416
C_000000127;Speer;Zalaand;m;"1999-07-08";Germany;BE;Berlin;"14163";Berlin;Kaunstraße;"16";"52.4345741";"13.2321234";zalaand.speer@email.com;+49916754803
C_000010004;Bernert;Semina;f;"1996-04-25";Austria;W;Wien;"1170";Wien;Röntgengasse;"95";"48.2269312";"16.2800424";semina.bernert@email.com;+43823277486
C_000001463;Jones;Erik;m;"1973-01-30";Switzerland;BE;Bern;"2502";Biel/Bienne;Rue du Stand;"13";"47.1434265";"7.2465711";erik.jones@email.com;+41500353284
C_000007643;Pfirrmann;Hugo;m;"2000-12-18";Austria;W;Wien;"1220";Wien;Dusikagasse;"7";"48.2333205";"16.462814";hugo.pfirrmann@email.com;+4311646755
C_000001529;Liebner;Taha;m;"1987-02-03";Switzerland;BE;Bern;"2560";Nidau;Schulgasse;"7";"47.1245994";"7.2404487";taha.liebner@email.com;+41443558892
C_000001034;Felde;Gabriel;m;"1992-07-12";Austria;W;Wien;"1140";Wien;Einfahrtstraße;"51";"48.2139421";"16.2356699";gabriel.felde@email.com;+43668083369
C_000001452;Moldenhauer;Junior;m;"1942-04-01";Germany;BE;Berlin;"12349";Berlin;Buckower Damm;"321 A";"52.4156221";"13.4393862";junior.moldenhauer@email.com;+49467802646
C_000036519;Wöstmann;Hüseyin;m;"1990-08-23";Germany;NI;Niedersachsen;"49828";Lage;Twickels-Kamp;"10";"52.4690951";"6.9582674";hüseyin.wöstmann@email.com;+49800615318
C_000003369;Reith;Maximilian;m;"1988-08-15";Austria;W;Wien;"1060";Wien;Theobaldgasse;"19";"48.2004556";"16.3585827";maximilian.reith@email.com;+43198689478
C_000000351;Windmüller;Dilay;f;"1968-04-13";Germany;SN;Sachsen;"2943";Boxberg /O.L.;Klittener Straße;"12";"51.3821483";"14.6188969";dilay.windmüller@email.com;+49492676640
C_000010290;Scheck;Noura;f;"1942-09-16";Austria;W;Wien;"1170";Wien;Andergasse;"50";"48.2248111";"16.288422";noura.scheck@email.com;+43139515089
C_000001466;Klein;Gülsüm;f;"1970-02-11";Switzerland;LU;Luzern;"6207";Nottwil;Eyhof;"2.3";"47.1417573";"8.1265533";gülsüm.klein@email.com;+4158707645
C_000000322;Miersch;Sena;f;"1959-06-04";Germany;SN;Sachsen;"4654";Frohburg;Kleine Seite;"3";"51.0368211";"12.5204104";sena.miersch@email.com;+4917582745
C_000000217;Attenberger;Sofi;f;"1994-07-04";Germany;SN;Sachsen;"8223";Falkenstein /Vogtl.;Schloßstraße;"44";"50.4738715";"12.3671713";sofi.attenberger@email.com;+49419289323
C_000001534;Nowotny;Erik;m;"2002-05-23";Switzerland;GE;Genf;"1237";Avully;Avenue de Gennecy;"18";"46.1677199";"5.9931768";erik.nowotny@email.com;+41577113277
C_000016966;Görg;Oskar;m;"1998-02-03";Germany;HH;Hamburg;"21079";Hamburg;Großmoordamm;"121";"53.4514264";"10.0097549";oskar.görg@email.com;+49123033330
C_000001071;Berge;Jakob;m;"1979-09-20";Austria;W;Wien;"1210";Wien;Amperegasse;"10";"48.2655194";"16.3818191";jakob.berge@email.com;+43925386009
C_000007652;Boch;Jonas;m;"1993-04-26";Austria;W;Wien;"1100";Wien;Fernkorngasse;"56";"48.1736051";"16.363108";jonas.boch@email.com;+43884961217
C_000000894;Domes;Hamoodi;m;"1973-01-20";Germany;BE;Berlin;"14195";Berlin;Schweinfurthstraße;"74 A";"52.4636308";"13.3005262";hamoodi.domes@email.com;+49964862802
C_000028440;Rack;Taha;m;"1972-08-26";Germany;NI;Niedersachsen;"49824";Emlichheim;Weustingstraße;"32";"52.614737";"6.8359824";taha.rack@email.com;+49549707018
C_000001442;Brune;Jonas;m;"1955-11-15";Switzerland;BE;Bern;"2333";La Ferrière;Au Saignat;"35a";"47.1377509";"6.889508";jonas.brune@email.com;+4127603053
C_000000393;Thorn;Milla;f;"1992-09-24";Germany;BE;Berlin;"14195";Berlin;Lentzeallee;"46 C";"52.4701132";"13.2966622";milla.thorn@email.com;+49995933784
C_000006658;Trojan;Michael;m;"1969-01-25";Austria;W;Wien;"1230";Wien;Rechte Wasserzeile;"1";"48.1403043";"16.2751105";michael.trojan@email.com;+43708681450
C_000000624;Olthoff;Julius;m;"1945-10-11";Switzerland;GR;Graubünden;"7075";Churwalden;Stettli;"3";"46.7707437";"9.5536796";julius.olthoff@email.com;+41734707465
C_000001314;Siemers;Mika;m;"1987-04-20";Switzerland;OW;Obwalden;"6074";Giswil;Rütibachstrasse;"10.1";"46.8528385";"8.1639026";mika.siemers@email.com;+41261582124
C_000016070;Knoth;Maja;f;"1971-11-09";Germany;HH;Hamburg;"20539";Hamburg;Billstraße;"133";"53.5388809";"10.0475268";maja.knoth@email.com;+49698615008
C_000011898;Siemers;Alexandro;m;"1983-09-28";Austria;W;Wien;"1220";Wien;Sinagasse;"52";"48.2280453";"16.42261";alexandro.siemers@email.com;+43454394209
C_000006032;Hoffmann;David;m;"1951-11-26";Germany;HE;Hessen;"60599";Frankfurt am Main;Goldbergweg;"29";"50.0966061";"8.7215762";david.hoffmann@email.com;+49790640201
C_000007878;Kreil;Wilhelm;m;"1986-07-16";Austria;W;Wien;"1140";Wien;Donhartgasse;"18";"48.2008598";"16.2837085";wilhelm.kreil@email.com;+43157659711
C_000033939;Grade;Alexander;m;"1995-06-21";Germany;NI;Niedersachsen;"49824";Ringe;Gnadauer Straße;"8";"52.6114901";"6.9715318";alexander.grade@email.com;+49165573267
C_000001319;Ost;Zoé;f;"1971-03-04";Switzerland;FR;Freiburg;"1630";Bulle;Chemin de Montcalia;"18";"46.6208708";"7.0482524";zoé.ost@email.com;+41894269431
C_000050768;Frank;Lukas;m;"1951-10-17";Germany;NI;Niedersachsen;"48465";Quendorf;Nordhorner Straße;"122";"52.3311328";"7.2010477";lukas.frank@email.com;+49926804737
C_000004391;Henkelmann;Minou;f;"1962-07-04";Germany;HE;Hessen;"60439";Frankfurt am Main;Ludwig-Reinheimer-Straße;"28";"50.1650254";"8.6385675";minou.henkelmann@email.com;+49552963690
C_000006662;Rathgeber;Hicham;m;"1952-10-31";Austria;W;Wien;"1120";Wien;Zenogasse;"13";"48.1807659";"16.3189495";hicham.rathgeber@email.com;+43535189578
C_000005078;Marggraf;Thomas;m;"1990-02-26";Austria;W;Wien;"1230";Wien;Kaserngasse;"26";"48.1502505";"16.2602254";thomas.marggraf@email.com;+43403142585
C_000014889;Necker;Elisabeth;f;"1991-02-03";Germany;BY;Bayern;"80798";München;Görresstraße;"35";"48.1557393";"11.562496628857945";elisabeth.necker@email.com;+49387660455
C_000023540;Keune;Katharina;f;"1942-09-07";Germany;TH;Thüringen;"99752";Meiningen;Neuer Weg;"2";"50.578591";"10.3351478";katharina.keune@email.com;+4969029017
C_000001443;Kerber;Ly-Anh;f;"1981-12-29";Switzerland;OW;Obwalden;"6064";Kerns;Ächerlistrasse;"30";"46.9097717";"8.2953604";ly-anh.kerber@email.com;+41689796579
C_000002724;Heitzmann;Ela;f;"1999-02-22";Germany;HE;Hessen;"60435";Frankfurt am Main;Niedergärtenstraße;"5";"50.1507607";"8.6806974";ela.heitzmann@email.com;+49412765585
C_000012673;Fiebig;Luis;m;"1945-04-22";Germany;BY;Bayern;"81675";München;Max-Planck-Straße;"1";"48.1361881";"11.5941368";luis.fiebig@email.com;+49437189739
C_000001579;Backhaus;Clara-Marie;f;"1985-01-24";Switzerland;FR;Freiburg;"1635";La Tour-de-Trême;Rue du Carré;"28";"46.6083476";"7.0680973";clara-marie.backhaus@email.com;+41208589
C_000000476;Willenborg;Philine;f;"1961-03-19";Switzerland;GR;Graubünden;"7132";Vals;Mura;"147g";"46.6145752";"9.1815806";philine.willenborg@email.com;+41420134607
C_000012518;Bödeker;Fantu;m;"1992-11-24";Austria;W;Wien;"1160";Wien;Weyprechtgasse;"10";"48.2142329";"16.3346494";fantu.bödeker@email.com;+4352344064
C_000001180;Cremers;Ege;m;"1988-09-17";Switzerland;BL;Basel-Landschaft;"4142";Münchenstein;Schluchtstrasse;"15b";"47.5173886";"7.6012466";ege.cremers@email.com;+41523052803
C_000003464;König;Philia;f;"1947-10-16";Germany;HE;Hessen;"60388";Frankfurt am Main;Im Dinkelfeld;"36";"50.1583503";"8.7641417";philia.könig@email.com;+4927748661
C_000000651;Lang;Ismail;m;"1968-03-07";Germany;SN;Sachsen;"9439";Amtsberg;Siedlerstraße;"9";"50.7396369";"13.0046322";ismail.lang@email.com;+49771106234
C_000008220;Haberer;Lina;f;"1999-02-06";Austria;W;Wien;"1090";Wien;Hahngasse;"25A";"48.2216006";"16.3651359";lina.haberer@email.com;+43718286868
C_000007247;Lunz;Mats;m;"1984-01-06";Austria;W;Wien;"1210";Wien;Trisannagasse;"4";"48.2806448";"16.4450942";mats.lunz@email.com;+43663900456
C_000005773;Geiger;Amina;f;"2000-07-10";Germany;HE;Hessen;"60326";Frankfurt am Main;Anspacher Straße;"7";"50.1050596";"8.6214409";amina.geiger@email.com;+49501452526
C_000003756;Kubis;Johann;m;"1988-09-21";Austria;W;Wien;"1230";Wien;Georgsgasse;"3";"48.1489711";"16.2548157";johann.kubis@email.com;+4388802934
C_000002761;Engelhart;Jonathan;m;"1954-07-14";Germany;HE;Hessen;"60386";Frankfurt am Main;Gründenseestraße;"3";"50.1215712";"8.7704449";jonathan.engelhart@email.com;+49437685177
C_000001183;Gallo;Henri;m;"1962-09-16";Switzerland;AG;Aargau;"5620";Bremgarten AG;Gartenstrasse;"1";"47.3494406";"8.3455346";henri.gallo@email.com;+41956226410
C_000000066;Portz;Maja;f;"1961-09-06";Switzerland;BE;Bern;"2610";St-Imier;Rue de la Fourchaux;"3c";"47.1492566";"6.9855154";maja.portz@email.com;+41357568520
C_000000480;Birkle;Louis;m;"1963-12-20";Switzerland;AG;Aargau;"5728";Gontenschwil;Reistelstrasse;"687";"47.2643115";"8.1436003";louis.birkle@email.com;+41181176702
C_000005488;Hackmann;August;m;"1955-06-22";Austria;W;Wien;"1140";Wien;Gottfried-Alber-Gasse;"75";"48.2005907";"16.2967381";august.hackmann@email.com;+43735636999
C_000000507;Heimes;Dhimiter;m;"1953-09-23";Switzerland;NE;Neuenburg;"2053";Cernier;Rue du Stand;"14";"47.0614711";"6.9030153";dhimiter.heimes@email.com;+41852353169
